HomeTeam,AwayTeam,B365H,B365D,B365A,BbAv<2.5,BbAv>2.5,BbAvAHH,BbAvAHA,Div,FTR
32,7,1.75,3.75,4.33,1.88,1.89,2.05,1.79,1,D
12,17,2.45,3.39,2.75,1.63,2.22,1.81,2.02,1,H
9,32,2.37,3.39,2.87,2.0,1.78,1.81,2.02,1,D
10,25,2.0,3.39,3.75,1.94,1.83,2.04,1.8,1,A
20,24,3.5,3.39,2.04,1.91,1.85,1.99,1.83,1,A
3,23,2.87,3.29,2.45,2.12,1.69,2.03,1.8,1,D
4,5,2.1,3.39,3.39,1.72,2.07,1.85,1.97,1,H
17,40,2.75,3.39,2.45,1.89,1.87,1.99,1.82,1,H
35,12,1.8,3.6,4.33,1.88,1.88,1.86,1.96,1,A
38,36,2.14,3.29,3.39,1.55,2.36,1.94,1.87,1,D
7,14,2.54,3.39,2.62,1.81,1.95,1.87,1.93,1,H
14,4,2.37,3.5,2.79,1.93,1.85,1.78,2.06,1,A
36,17,2.1,3.25,3.6,1.56,2.35,1.87,1.96,1,D
12,38,2.45,3.2,2.89,1.62,2.24,1.78,2.04,1,H
23,7,1.53,3.79,6.5,2.07,1.73,1.96,1.86,1,D
32,20,1.75,3.75,4.5,2.08,1.73,1.99,1.83,1,H
40,10,1.95,3.5,3.79,2.0,1.78,1.91,1.91,1,D
5,9,2.39,3.2,3.0,1.91,1.87,2.09,1.77,1,D
24,3,1.64,3.79,5.0,1.98,1.8,1.85,1.97,1,D
25,35,2.5,3.39,2.7,2.11,1.7,1.84,1.97,1,D
4,25,1.64,3.79,5.0,2.05,1.74,1.88,1.94,1,H
17,35,2.5,3.39,2.7,2.11,1.7,1.89,1.93,1,A
3,12,2.0,3.29,3.75,1.89,1.87,2.0,1.83,1,H
9,23,2.7,3.25,2.6,2.07,1.72,1.95,1.87,1,A
10,36,2.39,3.2,3.0,1.65,2.17,2.09,1.76,1,A
38,40,2.45,3.25,2.87,1.8,1.98,1.81,2.02,1,A
7,5,2.29,3.1,3.2,1.68,2.14,2.04,1.8,1,D
20,14,2.79,3.29,2.45,2.0,1.77,1.97,1.84,1,H
24,32,1.95,3.5,3.79,1.97,1.81,1.95,1.88,1,D
5,3,2.39,3.39,2.87,1.93,1.85,1.79,2.05,1,D
17,4,3.1,3.25,2.29,1.94,1.84,1.88,1.95,1,D
35,38,2.04,3.39,3.5,2.02,1.76,1.79,2.05,1,H
36,7,2.1,3.1,3.75,1.54,2.39,1.84,1.99,1,D
40,20,1.72,3.79,4.5,2.06,1.74,1.98,1.85,1,D
12,10,2.25,3.25,3.25,1.71,2.09,1.96,1.86,1,A
14,24,2.89,3.25,2.39,2.04,1.74,2.0,1.83,1,H
25,9,2.7,3.25,2.6,2.07,1.72,1.93,1.88,1,A
23,32,2.1,3.5,3.25,2.08,1.71,1.8,2.03,1,A
3,25,1.7,3.6,4.75,2.39,1.54,1.9,1.93,1,H
4,12,1.66,3.75,5.0,1.88,1.89,1.88,1.95,1,H
7,40,2.29,3.25,3.1,1.93,1.84,1.99,1.84,1,H
9,14,2.5,3.25,2.79,2.11,1.69,1.83,2.0,1,A
38,17,2.1,3.29,3.5,1.82,1.95,1.86,1.97,1,H
10,35,2.29,3.39,3.0,2.18,1.64,2.03,1.81,1,H
20,36,2.45,3.2,2.89,1.73,2.05,1.76,2.09,1,H
24,23,2.29,3.29,3.1,2.01,1.76,1.99,1.84,1,A
32,5,1.75,3.5,4.75,1.89,1.87,2.0,1.82,1,H
5,24,2.54,3.25,2.75,1.99,1.79,1.84,1.99,1,A
12,9,2.54,3.25,2.75,1.95,1.82,1.85,1.97,1,D
14,23,3.0,3.25,2.35,2.32,1.57,1.77,2.08,1,D
17,10,1.75,3.5,4.75,2.06,1.73,1.97,1.85,1,D
25,20,2.89,3.6,2.25,2.17,1.65,1.85,1.98,1,H
35,7,2.6,3.39,2.6,2.26,1.6,1.91,1.92,1,A
36,32,3.5,3.29,2.1,1.92,1.84,2.02,1.82,1,A
38,3,2.1,3.5,3.29,2.06,1.72,1.81,2.02,1,H
40,4,2.25,3.29,3.2,2.02,1.76,1.94,1.89,1,H
3,36,2.1,3.5,3.29,1.99,1.78,1.88,1.94,1,D
4,35,1.95,3.5,3.75,2.44,1.52,1.93,1.9,1,D
7,12,1.95,3.5,3.75,1.8,1.98,1.97,1.86,1,H
9,40,1.83,3.75,4.0,2.3,1.57,1.84,1.99,1,A
10,38,2.29,3.29,3.1,2.3,1.58,2.01,1.82,1,H
20,17,2.45,3.25,2.87,1.97,1.79,2.08,1.76,1,D
23,5,3.0,3.39,2.29,2.11,1.69,2.07,1.77,1,H
24,25,1.53,4.2,5.75,2.42,1.53,1.93,1.9,1,A
32,14,1.95,3.5,3.79,2.21,1.62,1.96,1.87,1,A
2,41,1.1,10.0,23.0,3.94,1.25,1.79,3.53,0,H
1,42,2.8,3.25,2.6,1.82,1.96,1.98,1.85,0,A
8,30,1.36,5.0,8.5,2.32,1.58,1.99,1.84,0,H
11,37,3.4,3.3,2.2,1.98,1.8,1.95,1.9,0,H
13,7,1.8,3.5,4.75,1.64,2.2,2.46,1.56,0,H
18,24,2.2,3.2,3.5,1.58,2.33,1.88,1.98,0,D
28,27,2.3,3.4,3.1,2.07,1.74,1.98,1.88,0,H
21,16,2.15,3.3,3.5,1.62,2.24,1.83,2.02,0,H
22,34,2.5,3.25,2.9,1.92,1.85,2.15,1.74,0,D
37,2,10.0,5.5,1.3,2.38,1.55,2.0,1.86,0,A
7,11,3.0,3.3,2.4,1.73,2.09,1.82,2.04,0,H
16,28,3.6,3.6,2.0,2.17,1.68,1.84,2.01,0,H
24,21,2.4,3.1,3.2,1.53,2.47,2.07,1.79,0,A
27,18,1.45,4.5,7.0,2.09,1.72,1.76,2.1,0,H
34,8,5.25,4.2,1.62,2.36,1.57,1.82,2.03,0,H
42,13,1.85,3.75,4.2,2.04,1.76,1.88,1.96,0,D
30,22,2.0,3.5,3.75,2.18,1.66,2.0,1.85,0,D
41,1,2.3,3.4,3.1,2.11,1.71,1.98,1.87,0,A
13,16,1.8,3.6,4.5,1.96,1.83,2.03,1.83,0,H
2,24,1.07,12.0,34.0,2.64,1.48,1.83,2.9,0,H
8,7,1.13,9.0,21.0,3.03,1.36,2.02,1.83,0,H
11,27,4.0,3.5,1.95,1.98,1.81,1.89,1.96,0,H
18,34,2.75,3.25,2.63,1.78,2.02,1.92,1.91,0,A
22,42,3.1,3.6,2.25,2.24,1.62,1.83,2.02,0,D
28,41,1.44,4.5,7.5,2.79,1.41,1.71,2.17,0,H
1,30,2.38,3.4,3.0,1.92,1.86,2.01,1.84,0,A
21,37,2.5,3.4,2.8,1.73,2.09,1.85,1.99,0,H
7,22,3.5,3.5,2.1,2.05,1.75,2.05,1.8,0,D
16,18,2.3,3.4,3.1,1.94,1.84,1.97,1.88,0,H
24,11,2.25,3.25,3.4,1.65,2.21,1.88,1.97,0,A
42,8,4.75,3.75,1.75,2.31,1.59,1.63,2.32,0,A
2,21,1.14,9.0,17.0,2.51,1.5,2.01,1.84,0,H
27,1,1.45,4.5,7.0,2.22,1.64,1.79,2.07,0,D
34,28,2.38,3.5,3.0,2.24,1.63,1.8,2.05,0,D
37,13,2.1,3.4,3.6,1.96,1.83,1.83,2.04,0,A
41,30,3.0,3.5,2.3,2.25,1.62,1.82,2.03,0,A
8,16,1.18,7.5,15.0,3.15,1.34,1.95,1.91,0,H
1,7,1.67,3.75,5.5,1.79,2.0,2.12,1.75,0,H
11,21,2.25,3.2,3.4,1.59,2.33,2.0,1.85,0,D
18,2,13.0,7.0,1.2,2.42,1.54,1.78,2.06,0,A
30,27,3.0,3.3,2.4,2.08,1.73,1.8,2.06,0,A
28,24,1.8,3.6,4.75,2.0,1.8,2.05,1.81,0,H
41,42,3.9,3.75,1.91,2.29,1.6,1.95,1.9,0,H
13,34,2.3,3.3,3.2,1.88,1.9,1.99,1.87,0,D
22,37,2.7,3.4,2.6,2.38,1.56,1.97,1.87,0,H
34,1,1.65,3.75,5.75,1.78,2.02,1.91,1.95,0,H
2,13,1.17,7.0,19.0,2.54,1.49,1.83,2.03,0,D
7,41,3.1,3.4,2.3,2.0,1.8,1.82,2.04,0,D
16,11,2.3,3.3,3.2,1.89,1.89,2.0,1.85,0,H
21,18,2.0,3.25,4.2,1.69,2.15,1.98,1.88,0,H
24,22,2.05,3.4,3.75,1.96,1.83,2.0,1.85,0,A
27,8,3.8,3.6,1.95,2.42,1.54,1.87,1.99,0,H
37,28,2.2,3.4,3.3,2.1,1.72,1.97,1.88,0,H
42,30,1.85,3.6,4.33,2.22,1.65,2.01,1.84,0,D
8,21,1.33,5.25,9.0,2.54,1.52,2.0,1.85,0,D
1,37,3.1,3.4,2.3,1.85,1.95,1.86,1.99,0,D
11,2,13.0,6.0,1.25,2.26,1.63,2.09,1.77,0,D
13,24,1.8,3.5,4.75,1.66,2.21,2.48,1.55,0,H
22,16,2.05,3.6,3.5,2.39,1.56,2.09,1.77,0,H
28,18,1.67,3.8,5.25,2.22,1.65,2.15,1.72,0,D
41,27,4.75,4.2,1.67,2.35,1.58,1.93,1.91,0,H
30,7,1.5,4.0,7.5,2.07,1.75,1.84,2.01,0,H
42,34,2.4,3.3,3.0,1.94,1.86,2.06,1.8,0,A
18,11,2.45,3.25,3.0,1.79,2.0,1.77,2.09,0,A
2,28,1.2,7.5,12.0,2.89,1.39,1.94,1.9,0,H
7,42,4.5,3.6,1.8,1.84,1.94,1.82,2.04,0,H
16,1,2.1,3.3,3.7,1.75,2.05,1.83,2.02,0,H
21,13,2.5,3.2,3.0,1.66,2.18,1.82,2.02,0,H
24,8,6.0,4.2,1.53,2.27,1.61,1.92,1.92,0,D
27,22,1.5,4.33,6.0,2.78,1.42,1.8,2.05,0,A
34,41,1.5,4.0,7.0,2.28,1.6,1.82,2.03,0,H
37,30,1.95,3.6,3.8,2.09,1.72,1.94,1.9,0,H
28,11,1.85,3.5,4.5,1.91,1.88,1.84,2.01,0,D
1,2,15.0,6.5,1.2,2.33,1.58,1.72,2.16,0,A
7,34,6.0,3.8,1.62,1.8,2.0,1.77,2.09,0,A
8,37,1.57,4.33,5.5,2.47,1.52,1.92,1.92,0,D
30,24,2.1,3.3,3.75,1.79,2.01,1.8,2.06,0,H
41,16,2.3,3.5,3.0,2.16,1.68,2.0,1.85,0,A
42,27,2.7,3.4,2.6,2.04,1.76,2.01,1.83,0,A
13,18,1.57,3.8,6.5,2.0,1.79,2.01,1.84,0,H
22,21,2.25,3.4,3.2,2.02,1.78,1.95,1.9,0,H
21,28,2.5,3.2,3.0,1.7,2.14,2.47,1.57,0,H
2,22,1.17,8.0,15.0,3.67,1.27,1.88,1.97,0,D
11,13,2.6,3.1,2.9,1.72,2.1,1.83,2.01,0,H
16,42,2.6,3.3,2.75,1.97,1.82,1.89,1.94,0,A
18,8,8.0,4.25,1.45,2.27,1.62,2.13,1.74,0,A
24,1,2.1,3.3,3.75,1.64,2.23,1.82,2.05,0,A
27,7,1.25,5.75,13.0,2.39,1.56,2.32,1.63,0,H
34,30,1.57,3.8,6.5,2.02,1.79,1.99,1.86,0,H
37,41,1.53,4.33,6.0,2.47,1.52,1.96,1.89,0,H
27,34,2.3,3.4,3.1,1.88,1.92,2.33,1.63,0,A
1,21,2.7,3.2,2.75,1.57,2.37,1.89,1.95,0,D
7,24,3.0,3.1,2.55,1.58,2.36,1.76,2.13,0,A
8,2,3.4,3.6,2.1,2.01,1.79,2.0,1.86,0,H
30,16,2.1,3.5,3.5,2.04,1.77,1.85,2.01,0,H
28,13,2.2,3.3,3.4,1.73,2.09,1.87,1.98,0,A
42,37,2.4,3.5,2.9,1.88,1.92,1.79,2.06,0,A
22,18,1.62,4.0,5.5,2.32,1.59,1.97,1.88,0,D
41,11,2.7,3.5,2.55,1.98,1.81,2.0,1.85,0,A
16,34,3.8,3.6,1.95,2.04,1.77,1.9,1.95,0,A
2,27,1.29,6.0,10.0,2.51,1.5,1.83,2.02,0,H
11,8,4.75,4.2,1.65,2.2,1.66,1.71,2.18,0,H
13,1,1.75,3.5,5.25,1.68,2.17,2.42,1.58,0,D
18,41,2.38,3.4,3.0,2.11,1.72,2.06,1.81,0,D
24,42,2.9,3.3,2.5,1.67,2.19,2.05,1.79,0,D
28,22,2.0,3.6,3.75,2.28,1.61,1.75,2.12,0,D
21,30,2.0,3.5,3.8,1.76,2.04,1.98,1.86,0,H
37,7,1.33,5.0,10.0,2.05,1.76,2.03,1.81,0,H
30,2,10.0,5.75,1.29,2.55,1.5,2.09,1.77,0,A
8,28,1.5,4.5,6.5,2.56,1.5,1.79,2.06,0,H
22,13,2.1,3.4,3.6,2.03,1.78,1.82,2.04,0,H
27,16,1.5,4.2,7.0,2.38,1.57,1.82,2.03,0,D
34,37,2.0,3.3,4.0,1.89,1.91,2.29,1.65,0,H
41,24,2.5,3.3,2.9,1.95,1.86,2.07,1.8,0,H
42,21,2.1,3.2,3.8,1.66,2.2,1.81,2.05,0,A
1,11,2.8,3.0,2.75,1.51,2.52,1.93,1.91,0,D
7,18,2.7,3.1,2.8,1.77,2.04,1.92,1.92,0,A
11,22,2.4,3.3,3.0,1.94,1.86,2.11,1.78,0,D
2,42,1.17,7.5,17.0,3.07,1.36,1.66,2.27,0,H
13,8,5.5,4.33,1.57,2.29,1.61,1.85,2.0,0,D
16,7,1.67,3.75,5.5,1.92,1.88,2.25,1.67,0,H
18,1,2.3,3.2,3.25,1.71,2.13,1.97,1.9,0,H
21,41,1.73,3.75,5.0,2.15,1.69,2.31,1.64,0,A
24,34,4.33,3.75,1.8,1.78,2.04,1.81,2.06,0,H
28,30,1.67,4.0,5.0,2.19,1.66,1.91,1.95,0,H
37,27,2.3,3.3,3.2,1.93,1.86,1.99,1.88,0,A
22,8,3.8,4.0,1.85,2.7,1.45,1.96,1.9,0,D
1,28,3.2,3.1,2.4,1.7,2.14,2.14,1.73,0,H
30,18,1.91,3.6,4.0,2.03,1.78,1.92,1.94,0,H
34,21,1.62,3.8,6.0,1.79,2.02,2.11,1.76,0,H
37,16,1.67,4.0,5.0,2.13,1.7,2.16,1.72,0,D
41,13,2.6,3.4,2.7,2.03,1.78,1.9,1.93,0,D
42,11,2.5,3.2,3.0,1.67,2.18,1.79,2.08,0,H
7,2,19.0,8.0,1.14,2.8,1.42,1.77,2.1,0,A
27,24,1.55,4.0,6.25,2.01,1.8,1.99,1.86,0,A
8,1,1.3,5.5,10.0,2.5,1.52,1.93,1.92,0,D
11,30,2.0,3.4,3.9,1.72,2.11,2.09,1.79,0,H
18,37,3.3,3.25,2.3,1.86,1.94,1.87,1.99,0,H
28,42,1.95,3.5,4.0,1.9,1.89,1.96,1.91,0,A
2,34,1.36,5.25,8.0,2.31,1.6,2.12,1.75,0,H
13,27,2.75,3.3,2.6,1.81,1.99,2.03,1.82,0,D
21,7,1.57,3.9,6.25,1.77,2.03,2.08,1.78,0,H
22,41,1.62,4.0,5.5,2.67,1.46,2.08,1.77,0,D
24,16,2.1,3.3,3.75,1.73,2.09,1.82,2.05,0,A
16,2,13.0,6.5,1.22,2.55,1.5,1.8,2.07,0,A
1,22,2.8,3.3,2.6,1.86,1.94,2.01,1.85,0,A
7,28,4.0,3.6,1.91,1.72,2.11,2.28,1.66,0,D
34,11,1.62,3.8,6.0,1.72,2.11,2.21,1.69,0,H
37,24,1.8,3.6,4.75,1.75,2.06,1.8,2.08,0,H
41,8,6.0,4.33,1.53,2.67,1.45,1.96,1.9,0,A
42,18,1.85,3.6,4.33,1.9,1.89,1.88,1.99,0,H
27,21,1.67,3.7,5.5,1.81,2.0,2.26,1.66,0,H
30,13,2.4,3.3,3.0,1.8,2.01,1.79,2.08,0,D
37,11,1.73,3.6,5.25,1.64,2.25,1.93,1.93,0,A
7,13,3.6,3.3,2.15,1.59,2.34,2.04,1.83,0,A
24,18,2.2,3.2,3.6,1.62,2.28,1.84,2.03,0,H
27,28,1.85,3.6,4.33,2.0,1.81,1.85,2.03,0,A
34,22,1.73,3.75,4.8,2.02,1.79,2.28,1.65,0,H
41,2,15.0,6.5,1.2,2.85,1.41,1.93,1.92,0,A
42,1,1.95,3.5,4.0,1.68,2.18,1.93,1.94,0,A
16,21,2.5,3.25,2.9,1.69,2.15,2.07,1.81,0,H
30,8,5.25,4.2,1.62,2.3,1.61,1.81,2.05,0,D
18,27,3.1,3.3,2.35,1.92,1.88,1.87,1.99,0,H
2,37,1.2,7.5,13.0,2.49,1.53,2.09,1.78,0,D
8,34,1.67,3.8,5.25,2.21,1.67,1.86,2.0,0,H
13,42,2.05,3.4,3.75,1.8,2.01,2.06,1.82,0,H
21,24,2.15,3.1,3.8,1.55,2.43,2.08,1.8,0,H
22,30,1.8,3.8,4.33,2.22,1.65,1.85,2.02,0,H
28,16,1.73,3.8,4.75,2.05,1.77,2.37,1.61,0,H
1,41,2.1,3.5,3.5,1.79,2.03,1.86,2.0,0,H
11,7,1.55,3.8,7.0,1.68,2.18,2.07,1.8,0,H
30,1,2.1,3.25,3.8,1.61,2.31,2.07,1.81,0,H
7,8,9.0,5.0,1.36,2.28,1.63,2.0,1.86,0,H
24,2,8.5,5.0,1.36,2.09,1.75,1.8,2.07,0,A
27,11,1.91,3.5,4.2,1.77,2.06,1.86,2.01,0,H
34,18,1.5,4.2,7.0,2.06,1.76,1.81,2.06,0,A
37,21,1.85,3.5,4.5,1.67,2.21,1.82,2.05,0,H
41,28,2.88,3.5,2.4,2.2,1.67,1.79,2.09,0,A
16,13,2.7,3.1,2.8,1.71,2.13,1.87,1.98,0,H
42,22,2.5,3.4,2.8,2.01,1.81,1.81,2.06,0,H
1,27,3.25,3.25,2.25,1.66,2.21,1.88,1.98,0,A
8,42,1.44,4.5,7.5,2.45,1.54,1.96,1.96,0,H
11,24,2.05,3.1,4.2,1.49,2.6,1.8,2.09,0,A
18,16,2.05,3.4,3.75,1.81,2.0,2.03,1.83,0,D
21,2,10.0,4.33,1.36,1.92,1.87,1.93,1.93,0,D
22,7,1.45,4.5,7.5,2.28,1.62,2.02,1.84,0,H
30,41,1.95,3.5,4.0,2.14,1.7,1.97,2.09,0,A
13,37,2.5,3.1,3.1,1.67,2.19,1.79,2.09,0,D
28,34,2.6,3.2,2.8,1.79,2.02,1.87,1.77,0,A
42,41,1.91,3.5,4.2,2.18,1.68,1.91,1.95,0,A
2,18,1.14,8.5,19.0,2.7,1.45,2.04,1.83,0,H
7,1,2.8,3.25,2.6,1.56,2.41,2.01,1.84,0,A
16,8,5.75,4.2,1.57,2.4,1.56,1.9,1.95,0,A
21,11,2.05,3.2,4.0,1.52,2.53,1.8,2.08,0,H
27,30,1.73,3.8,4.75,2.11,1.72,1.71,2.19,0,A
34,13,1.67,3.75,5.5,1.77,2.04,1.86,2.0,0,H
24,28,2.7,3.1,2.8,1.59,2.33,1.89,1.96,0,A
37,22,2.05,3.4,3.8,1.98,1.83,2.03,1.84,0,D
1,34,4.2,3.5,1.91,1.73,2.11,1.94,1.93,0,D
8,27,1.5,4.33,6.5,2.49,1.53,1.79,2.09,0,H
13,2,8.5,4.75,1.4,2.05,1.76,1.91,1.95,0,A
22,24,1.75,3.75,4.75,1.79,2.02,1.99,1.87,0,H
30,42,2.25,3.4,3.2,1.85,1.95,1.96,1.91,0,D
28,37,2.3,3.3,3.2,1.74,2.09,1.94,1.93,0,H
41,7,1.67,4.0,5.0,2.05,1.76,1.88,1.98,0,H
11,16,2.1,3.5,3.5,1.68,2.18,1.83,2.05,0,A
18,21,2.45,3.2,3.0,1.57,2.38,1.78,2.09,0,H
27,41,1.5,4.33,6.5,2.52,1.52,1.86,2.0,0,D
2,11,1.13,9.0,21.0,2.86,1.41,2.01,1.84,0,H
7,30,3.5,3.25,2.2,1.7,2.15,1.99,1.88,0,H
16,22,3.0,3.4,2.38,2.16,1.69,1.87,1.99,0,D
21,8,5.25,4.0,1.65,1.97,1.83,1.99,1.87,0,H
24,13,2.5,3.1,3.1,1.56,2.41,2.12,1.77,0,D
34,42,1.62,3.8,6.0,2.02,1.79,2.04,1.82,0,A
18,28,2.75,3.3,2.6,1.78,2.03,1.98,1.87,0,H
37,1,1.75,3.5,5.25,1.73,2.1,1.97,1.89,0,H
8,24,1.3,5.5,10.5,2.35,1.59,1.84,2.02,0,H
1,16,2.4,3.3,3.0,1.7,2.13,2.02,1.85,0,D
11,18,2.2,3.2,3.5,1.66,2.21,1.92,1.95,0,D
13,21,2.38,3.2,3.2,1.55,2.42,2.01,1.85,0,H
22,27,2.15,3.6,3.3,2.22,1.66,1.88,1.98,0,H
41,34,3.5,3.6,2.05,2.04,1.77,1.85,2.01,0,H
42,7,1.5,4.0,7.5,1.95,1.84,1.91,1.94,0,H
30,37,2.63,3.5,2.63,1.76,2.05,1.92,1.92,0,A
28,2,8.0,4.75,1.4,2.27,1.62,1.72,2.16,0,A
21,22,2.9,3.1,2.6,1.74,2.09,2.02,1.84,0,A
2,1,1.1,10.0,26.0,3.16,1.34,1.91,1.94,0,H
11,28,2.5,3.3,2.9,1.69,2.16,1.83,2.04,0,D
16,41,2.25,3.5,3.2,2.03,1.78,1.93,1.93,0,A
18,13,2.38,3.2,3.2,1.63,2.27,1.98,1.89,0,H
34,7,1.36,5.0,9.0,2.08,1.74,1.81,2.05,0,H
37,8,3.75,3.6,2.0,2.16,1.68,1.9,1.96,0,D
24,30,2.1,3.3,3.8,1.67,2.19,1.86,2.0,0,H
27,42,1.8,3.75,4.5,2.08,1.74,1.82,2.05,0,D
8,18,1.29,5.75,10.0,2.71,1.45,2.35,1.62,0,H
13,11,2.35,3.2,3.2,1.61,2.3,2.0,1.88,0,H
22,2,6.0,4.6,1.5,2.39,1.56,2.0,1.86,0,H
41,37,3.0,3.5,2.3,2.07,1.75,1.83,2.04,0,H
1,24,2.7,3.1,2.8,1.55,2.41,1.89,1.96,0,A
7,27,5.0,3.8,1.7,2.14,1.7,1.95,1.91,0,A
30,34,3.4,3.4,2.15,1.77,2.04,1.97,1.89,0,A
28,21,1.83,3.5,4.5,1.66,2.2,1.8,2.08,0,H
42,16,1.73,3.75,5.0,1.92,1.87,1.93,1.93,0,A
11,41,2.0,3.5,3.8,1.87,1.93,2.02,1.85,0,D
2,8,1.62,4.0,5.5,2.29,1.62,2.06,1.81,0,H
13,28,2.63,3.2,2.8,1.7,2.15,1.85,2.0,0,A
16,30,2.38,3.4,3.0,1.87,1.93,2.09,1.8,0,H
18,22,3.5,3.5,2.1,1.96,1.84,1.99,1.87,0,H
34,27,1.91,3.6,4.0,2.09,1.73,1.95,1.93,0,H
37,42,2.0,3.5,3.75,1.94,1.86,2.05,1.83,0,H
21,1,1.75,3.5,5.25,1.6,2.33,2.05,1.82,0,H
24,7,1.5,4.0,7.5,1.74,2.08,1.92,1.93,0,H
1,13,2.8,3.2,2.55,1.62,2.27,2.0,1.86,0,H
8,11,1.44,4.33,7.0,2.22,1.65,2.24,1.68,0,H
22,28,2.0,3.5,3.6,2.16,1.69,1.98,1.89,0,H
27,2,4.75,4.2,1.62,2.28,1.62,1.73,2.16,0,D
30,21,2.25,3.2,3.3,1.62,2.27,1.91,1.97,0,H
34,16,1.44,4.33,7.0,2.12,1.71,2.24,1.68,0,H
42,24,2.0,3.3,3.75,1.78,2.03,2.05,1.83,0,H
7,37,5.75,3.8,1.6,2.07,1.74,2.01,1.86,0,H
41,18,2.25,3.4,3.1,2.05,1.77,1.96,1.91,0,H
13,22,3.0,3.4,2.38,2.04,1.77,1.82,2.07,0,D
2,30,1.18,7.0,17.0,2.73,1.44,1.92,1.93,0,D
11,1,1.75,3.6,5.0,1.7,2.15,1.97,1.9,0,H
18,7,1.4,4.75,8.0,2.22,1.65,1.94,1.92,0,A
21,42,2.5,3.3,2.9,1.74,2.07,2.14,1.76,0,H
24,41,2.2,3.5,3.2,2.13,1.71,1.94,1.92,0,A
28,8,3.5,3.7,2.05,2.44,1.54,1.85,2.02,0,A
16,27,3.4,3.6,2.1,2.02,1.79,2.05,1.83,0,H
37,34,3.0,3.5,2.3,1.96,1.85,1.83,2.05,0,D
27,37,2.1,3.5,3.5,2.02,1.79,1.85,2.03,0,A
7,16,3.3,3.3,2.25,1.92,1.87,1.94,1.94,0,H
8,13,1.29,5.75,10.0,2.91,1.39,1.76,2.11,0,D
30,28,2.2,3.4,3.3,2.02,1.78,1.86,2.01,0,A
34,24,1.45,4.5,7.0,2.2,1.65,1.79,2.08,0,D
41,21,2.05,3.5,3.6,1.99,1.81,1.97,1.9,0,H
42,2,8.0,4.75,1.4,2.34,1.58,1.77,2.1,0,A
1,18,2.5,3.3,2.9,1.79,2.01,2.14,1.75,0,H
22,11,1.57,4.0,6.0,2.26,1.62,1.94,1.92,0,H
13,41,2.55,3.5,2.7,2.21,1.67,2.19,1.73,0,H
2,7,1.07,13.0,26.0,4.89,1.16,1.99,1.87,0,H
8,22,1.5,4.75,5.75,3.22,1.33,2.01,1.85,0,H
11,42,2.6,3.4,2.7,1.82,1.98,1.9,1.97,0,A
21,34,3.5,3.5,2.1,1.76,2.06,2.02,1.85,0,A
24,27,2.38,3.5,2.9,2.14,1.69,2.12,1.77,0,D
28,1,1.73,3.8,4.75,2.12,1.71,1.95,1.92,0,D
16,37,3.3,3.5,2.15,2.09,1.73,2.03,1.85,0,H
18,30,2.38,3.4,3.0,1.99,1.82,2.05,1.83,0,D
1,8,6.0,4.6,1.5,2.56,1.5,1.8,2.07,0,D
7,21,3.5,3.4,2.15,1.83,1.98,2.0,1.87,0,A
16,24,2.38,3.5,2.9,2.09,1.74,2.05,1.83,0,D
27,13,2.1,3.5,3.5,2.14,1.7,1.88,1.99,0,D
30,11,1.7,3.8,5.0,1.95,1.85,1.94,1.92,0,H
34,2,3.75,3.7,1.95,2.27,1.62,1.92,1.94,0,A
37,18,2.05,3.75,3.5,2.09,1.74,2.02,1.86,0,D
41,22,2.63,3.6,2.55,2.72,1.44,1.7,2.21,0,A
42,28,1.95,3.6,4.0,2.21,1.66,1.98,1.89,0,D
2,16,1.17,8.0,15.0,3.93,1.24,1.88,1.98,0,H
8,41,1.2,7.5,12.0,4.72,1.17,1.97,1.89,0,H
11,34,4.0,3.6,1.91,2.25,1.63,1.93,1.94,0,D
13,30,1.62,4.0,5.5,2.14,1.69,2.08,1.8,0,H
18,42,2.6,3.4,2.7,1.85,1.95,1.9,1.95,0,H
21,27,2.05,3.4,3.8,1.99,1.81,2.02,1.86,0,A
22,1,1.36,5.0,8.5,3.03,1.37,1.93,1.93,0,D
24,37,2.63,3.5,2.6,2.27,1.62,1.95,1.91,0,D
28,7,1.33,5.5,8.5,2.81,1.41,1.9,1.95,0,D
25,19,2.4,3.25,2.9,1.79,1.98,1.83,1.97,1,A
4,40,2.2,3.3,3.3,2.06,1.72,1.85,1.96,1,H
9,32,2.6,3.3,2.63,1.86,1.89,1.84,1.95,1,D
36,14,2.63,3.2,2.7,1.57,2.3,1.85,1.94,1,D
3,26,2.7,3.1,2.7,1.58,2.26,1.85,1.95,1,D
5,43,2.0,3.4,3.75,1.62,2.23,1.98,1.83,1,H
17,31,2.1,3.3,3.5,1.79,1.97,1.87,1.94,1,H
20,12,2.15,3.3,3.4,1.56,2.33,1.86,1.95,1,H
39,38,1.73,3.6,4.75,1.95,1.8,1.78,2.02,1,H
12,36,2.15,3.3,3.4,1.56,2.33,1.89,1.92,1,H
14,39,3.6,3.4,2.0,1.94,1.83,2.01,1.81,1,H
32,20,1.85,3.6,4.0,1.72,2.07,1.9,1.91,1,D
26,4,2.5,3.2,2.88,1.75,2.02,1.82,1.98,1,D
38,5,2.25,3.4,3.1,1.68,2.13,1.99,1.84,1,A
19,17,1.8,3.6,4.33,2.0,1.78,1.83,1.98,1,H
31,3,2.2,3.3,3.3,1.69,2.11,1.92,1.89,1,H
